INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
3317	npc_B7	571	50001	6	0	0	1000	-26	6	1	0
3318	npc_B7	572	50001	6	1	0	2250	-26	5	1	0
3319	npc_B7	573	50001	6	0	0	1000	-26	4	1	0
3320	npc_B7	574	50001	6	0	0	1000	-26	3	1	0
3321	npc_B7	575	50001	6	0	0	1000	-26	2	1	0
3322	npc_B7	576	50001	6	0	0	1000	-26	1	1	0
3323	npc_B7	577	50001	6	0	0	1000	-26	0	1	0
3324	npc_B7	578	50001	6	0	0	1000	-26	-1	1	0
3325	npc_B7	579	50001	6	1	0	2250	-26	-2	1	0
3326	npc_B7	580	50001	6	0	0	1000	-26	-3	1	0
3327	npc_B7	581	50001	6	0	0	1000	-26	-4	1	0
3328	npc_B7	582	50001	6	0	0	1000	-26	-5	1	0
3329	npc_B7	583	50001	6	0	0	1000	-26	-6	1	0
3330	npc_B7	584	50001	6	0	0	1000	-26	-7	1	0
3331	npc_B7	585	50001	6	0	0	1000	-26	-8	1	0
3332	npc_B7	586	50001	6	1	0	2250	-26	-9	1	0
3333	npc_B7	587	50001	6	0	0	1000	-19	-9	1	0
3334	npc_B7	588	50001	6	0	0	1000	-20	-9	1	0
3335	npc_B7	589	50001	6	0	0	1000	-21	-9	1	0
3336	npc_B7	590	50001	6	0	0	1000	-22	-9	1	0
3337	npc_B7	591	50001	6	0	0	1000	-23	-9	1	0
3338	npc_B7	592	50001	6	0	0	1000	-24	-9	1	0
3339	npc_B7	594	50001	6	0	0	1000	-25	-9	1	0
3340	npc_B7	598	40001	6	3	0	22000	5	-2	1	8075625
3341	npc_B7	599	40002	6	3	0	22000	5	-8	1	17999686
3342	npc_B7	600	50004	8	0	0	10000	-7	0	1	21599438
3343	npc_B7	601	40001	6	3	1	22000	-25	-4	1	8026104
3344	npc_B7	602	50001	6	0	0	1000	18	12	1	0
3345	npc_B7	603	50001	6	0	0	1000	19	12	1	1788
3346	npc_B7	604	50001	6	0	0	1000	20	12	1	2032
3347	npc_B7	605	50001	6	0	0	1000	21	12	1	3000
3348	npc_B7	606	50001	6	0	0	1000	23	12	1	0
3349	npc_B7	607	50001	6	0	0	1000	22	12	1	0
3350	npc_B7	608	50001	6	0	0	1000	24	12	1	0
3351	npc_B7	609	50001	6	0	0	1000	18	-9	1	0
3352	npc_B7	610	50001	6	0	0	1000	19	-9	1	0
3353	npc_B7	611	50001	6	0	0	1000	25	12	1	0
3354	npc_B7	612	50001	6	0	0	1000	26	12	1	0
3355	npc_B7	613	50001	6	0	0	1000	27	12	1	0
3356	npc_B7	614	30001	7	0	0	8000	18	0	1	299836
3357	npc_B7	615	50001	6	0	0	1000	28	12	1	452
3358	npc_B7	616	50001	6	0	0	1000	29	12	1	1359
3359	npc_B7	617	50001	6	1	0	2250	30	12	1	0
3360	npc_B7	618	50001	6	0	0	1000	30	10	1	0
3361	npc_B7	619	50001	6	0	0	1000	30	11	1	0
3362	npc_B7	620	50001	6	0	0	1000	30	9	1	0
3363	npc_B7	621	50001	6	0	0	1000	30	8	1	0
3364	npc_B7	622	50001	6	0	0	1000	30	7	1	0
3365	npc_B7	623	50001	6	0	0	1000	30	6	1	882
3366	npc_B7	624	50001	6	1	0	2250	30	5	1	0
3367	npc_B7	625	50001	6	0	0	1000	30	4	1	0
3368	npc_B7	626	50001	6	0	0	1000	30	3	1	0
3369	npc_B7	627	50001	6	0	0	1000	30	2	1	0
3370	npc_B7	628	50001	6	0	0	1000	30	1	1	120
3371	npc_B7	629	50001	6	0	0	1000	30	0	1	0
3372	npc_B7	630	50001	6	1	0	2250	30	-2	1	0
3373	npc_B7	631	50001	6	0	0	1000	30	-3	1	0
3374	npc_B7	632	50001	6	0	0	1000	30	-4	1	0
3375	npc_B7	633	50001	6	0	0	1000	30	-5	1	0
3376	npc_B7	634	50001	6	0	0	1000	30	-1	1	0
3377	npc_B7	635	50001	6	0	0	1000	20	-9	1	101
3378	npc_B7	636	50001	6	0	0	1000	21	-9	1	0
3379	npc_B7	637	50001	6	0	0	1000	22	-9	1	159
3380	npc_B7	638	50001	6	0	0	1000	23	-9	1	0
3381	npc_B7	639	50001	6	0	0	1000	24	-9	1	0
3382	npc_B7	640	50001	6	0	0	1000	26	-9	1	0
3383	npc_B7	641	50001	6	0	0	1000	25	-9	1	0
3384	npc_B7	642	50001	6	0	0	1000	30	-6	1	0
3385	npc_B7	643	50001	6	0	0	1000	30	-7	1	2565
3386	npc_B7	644	50001	6	0	0	1000	30	-8	1	1463
3387	npc_B7	645	50001	6	1	0	2250	30	-9	1	0
3388	npc_B7	646	50001	6	0	0	1000	29	-9	1	0
3389	npc_B7	647	50001	6	0	0	1000	28	-9	1	0
3390	npc_B7	648	50001	6	0	0	1000	27	-9	1	0
3391	npc_B7	649	30003	3	1	0	16000	18	-8	1	0
3392	npc_B7	650	40001	6	3	0	22000	26	-4	1	899110
3393	npc_B7	651	50001	6	0	0	1000	17	18	1	0
3394	npc_B7	652	50002	6	0	0	0	4	19	1	0
3395	npc_B7	653	50002	6	0	0	0	6	19	1	0
3396	npc_B7	654	50002	6	0	0	0	8	19	1	0
3397	npc_B7	655	50002	6	0	0	0	10	19	1	0
3398	npc_B7	656	30004	3	0	0	4000	-2	-25	1	0
3399	npc_B7	657	50001	6	0	0	1000	6	-18	1	0
3400	npc_B7	658	50001	6	0	0	1000	6	-19	1	0
3401	npc_B7	659	50001	6	0	0	1000	6	-20	1	0
3402	npc_B7	660	50001	6	0	0	1000	6	-21	1	0
3403	npc_B7	661	50001	6	0	0	1000	-3	-18	1	0
3404	npc_B7	662	50001	6	0	0	1000	-3	-19	1	0
3405	npc_B7	663	50001	6	0	0	1000	-3	-20	1	0
3406	npc_B7	664	50001	6	0	0	1000	-3	-21	1	0
3407	npc_B7	665	40004	6	1	0	22000	13	-4	1	86391678
3408	npc_B7	666	50001	6	0	0	1000	-3	-22	1	498
3409	npc_B7	667	50001	6	0	0	1000	-3	-23	1	476
3410	npc_B7	668	50001	6	0	0	1000	-3	-24	1	0
3411	npc_B7	669	50001	6	0	0	1000	-3	-25	1	0
3412	npc_B7	670	50001	6	1	0	2250	-3	-26	1	0
3413	npc_B7	671	50001	6	0	0	1000	-2	-26	1	0
3414	npc_B7	672	50001	6	0	0	1000	-1	-26	1	0
3415	npc_B7	673	50001	6	0	0	1000	0	-26	1	0
3416	npc_B7	674	50001	6	0	0	1000	6	-22	1	0
3417	npc_B7	675	50001	6	0	0	1000	6	-23	1	0
3418	npc_B7	676	50001	6	0	0	1000	6	-24	1	0
3419	npc_B7	677	50001	6	0	0	1000	1	-26	1	0
3420	npc_B7	678	50001	6	0	0	1000	2	-26	1	0
3421	npc_B7	679	50001	6	0	0	1000	3	-26	1	0
3422	npc_B7	680	50001	6	0	0	1000	4	-26	1	0
3423	npc_B7	681	50001	6	0	0	1000	6	-25	1	0
3424	npc_B7	682	50001	6	0	0	1000	5	-26	1	0
3425	npc_B7	683	50001	6	1	0	2250	6	-26	1	0
3426	npc_B7	684	50001	6	0	0	1000	12	22	1	0
3427	npc_B7	685	50001	6	0	0	1000	12	23	1	0
3428	npc_B7	686	50001	6	0	0	1000	12	24	1	927
3429	npc_B7	687	50001	6	0	0	1000	12	25	1	0
3430	npc_B7	688	50001	6	1	0	2250	12	26	1	0
3431	npc_B7	689	50001	6	0	0	1000	13	26	1	0
3432	npc_B7	690	50001	6	0	0	1000	14	26	1	0
3433	npc_B7	691	50001	6	0	0	1000	15	26	1	0
3434	npc_B7	692	50001	6	0	0	1000	16	26	1	0
3435	npc_B7	693	50001	6	1	0	2250	17	26	1	0
3436	npc_B7	694	50001	6	0	0	1000	17	25	1	0
3437	npc_B7	695	50001	6	0	0	1000	17	24	1	0
3438	npc_B7	696	50001	6	0	0	1000	17	23	1	2405
3439	npc_B7	697	50001	6	0	0	1000	17	22	1	0
3440	npc_B7	698	50001	6	0	0	1000	3	22	1	0
3441	npc_B7	699	50001	6	0	0	1000	3	23	1	0
3442	npc_B7	700	50001	6	0	0	1000	3	24	1	841
3443	npc_B7	701	50001	6	0	0	1000	3	25	1	0
3444	npc_B7	702	50001	6	0	0	1000	-2	25	1	0
3445	npc_B7	703	50001	6	1	0	2250	-2	26	1	0
3446	npc_B7	704	50001	6	0	0	1000	-1	26	1	0
3447	npc_B7	705	50001	6	0	0	1000	0	26	1	0
3448	npc_B7	706	50001	6	0	0	1000	1	26	1	0
3449	npc_B7	707	50001	6	0	0	1000	2	26	1	0
3450	npc_B7	708	50001	6	1	0	2250	3	26	1	0
3451	npc_B7	709	50001	6	0	0	1000	-2	24	1	0
3452	npc_B7	710	50001	6	0	0	1000	-2	23	1	0
3453	npc_B7	711	50001	6	0	0	1000	-2	22	1	0
3454	npc_B7	716	40005	6	0	0	32000	-9	-4	1	17998438
3455	npc_B7	717	40004	6	0	1	15000	-30	8	1	17992785
3456	npc_B7	718	40003	6	0	1	15000	31	8	1	18000000
3457	npc_B8	40	30001	7	3	0	28000	-25	0	1	28792685
3458	npc_B8	198	40001	6	4	0	26000	1	0	1	24263702
3459	npc_B8	368	30002	3	2	0	32000	-21	-8	1	0
3460	npc_B8	1	10001	5	5	1	200000	-5	-10	1	57597781
3571	npc_B8	367	60003	4	0	0	0	24	-29	1	9000
3572	npc_B8	373	20001	0	9	0	165000	1	11	1	132810809
3573	npc_B8	374	20001	0	9	0	165000	1	5	1	132846341
3574	npc_B8	375	20002	1	9	0	165000	7	11	1	132948258
3575	npc_B8	376	20002	1	9	0	165000	7	5	1	132957832
3576	npc_B8	377	50001	6	0	0	1000	17	3	1	0
3577	npc_B8	378	50001	6	0	0	1000	17	2	1	0
3578	npc_B8	379	50001	6	0	0	1000	17	1	1	0
3579	npc_B8	380	50001	6	0	0	1000	17	0	1	0
3580	npc_B8	381	50001	6	0	0	1000	17	-1	1	0
3581	npc_B8	382	50001	6	0	0	1000	17	-2	1	0
3582	npc_B8	383	50001	6	0	0	1000	17	-3	1	0
3583	npc_B8	384	40002	6	3	0	22000	-1	-14	1	17970206
3584	npc_B8	385	20003	2	8	0	105000	-8	13	1	15376998
3585	npc_B8	386	50001	6	0	0	1000	17	4	1	0
3586	npc_B8	387	50001	6	0	0	1000	17	5	1	3000
3587	npc_B8	388	50001	6	0	0	1000	17	6	1	2060
3588	npc_B8	389	50001	6	0	0	1000	17	7	1	0
3589	npc_B8	390	50001	6	0	0	1000	17	8	1	2909
3590	npc_B8	391	50001	6	0	0	1000	17	9	1	0
3591	npc_B8	392	50001	6	0	0	1000	17	10	1	3000
3592	npc_B8	393	50001	6	0	0	1000	17	11	1	1870
3593	npc_B8	394	50001	6	1	0	2250	17	12	1	0
3594	npc_B8	395	40002	6	4	0	26000	13	4	1	43197616
3595	npc_B8	396	50001	6	0	0	1000	17	13	1	0
3596	npc_B8	397	50001	6	0	0	1000	17	14	1	0
3597	npc_B8	398	50001	6	0	0	1000	17	16	1	0
3598	npc_B8	399	50001	6	0	0	1000	17	15	1	0
3599	npc_B8	400	50001	6	1	0	2250	-8	21	1	0
3600	npc_B8	401	50001	6	0	0	1000	-6	21	1	0
3601	npc_B8	402	50001	6	0	0	1000	-7	21	1	0
3602	npc_B8	403	50001	6	0	0	1000	-5	21	1	0
3603	npc_B8	404	50001	6	0	0	1000	-4	21	1	0
3604	npc_B8	405	50001	6	0	0	1000	-9	21	1	0
3605	npc_B8	406	50001	6	0	0	1000	-3	21	1	0
3606	npc_B8	407	50001	6	1	0	2250	-2	21	1	0
3607	npc_B8	408	50001	6	0	0	1000	0	21	1	0
3608	npc_B8	409	50001	6	0	0	1000	-1	21	1	0
3609	npc_B8	410	50001	6	0	0	1000	1	21	1	0
3610	npc_B8	411	50001	6	0	0	1000	2	21	1	1406
3611	npc_B8	412	50001	6	1	0	2250	3	21	1	0
3612	npc_B8	413	50001	6	0	0	1000	12	19	1	0
3613	npc_B8	417	50001	6	0	0	1000	3	20	1	0
3614	npc_B8	418	50001	6	1	0	2250	12	18	1	0
3615	npc_B8	419	50001	6	0	0	1000	12	20	1	0
3616	npc_B8	420	50001	6	0	0	1000	17	17	1	704
3617	npc_B8	422	50001	6	0	0	1000	3	19	1	0
3618	npc_B8	423	50001	6	1	0	2250	12	21	1	0
3619	npc_B8	424	50001	6	0	0	1000	13	21	1	0
3620	npc_B8	425	50001	6	0	0	1000	14	21	1	0
3621	npc_B8	426	50001	6	0	0	1000	15	21	1	0
3622	npc_B8	427	50001	6	0	0	1000	16	21	1	0
3623	npc_B8	428	50001	6	0	0	1000	17	19	1	0
3624	npc_B8	429	50001	6	0	0	1000	-13	7	1	0
3625	npc_B8	430	50001	6	0	0	1000	-13	6	1	0
3626	npc_B8	431	50001	6	1	0	2250	17	21	1	0
3627	npc_B8	432	50001	6	0	0	1000	-13	5	1	0
3628	npc_B8	433	50001	6	0	0	1000	-13	9	1	0
3629	npc_B8	434	50001	6	0	0	1000	-13	8	1	0
3630	npc_B8	435	50001	6	0	0	1000	-13	10	1	0
3631	npc_B8	436	50001	6	1	0	2250	-13	12	1	0
3632	npc_B8	437	50001	6	0	0	1000	-13	11	1	0
3633	npc_B8	438	50001	6	0	0	1000	-13	13	1	0
3634	npc_B8	439	50001	6	0	0	1000	-13	14	1	0
3635	npc_B8	440	50001	6	0	0	1000	-13	15	1	0
3636	npc_B8	441	50001	6	0	0	1000	-13	16	1	0
3637	npc_B8	442	50001	6	0	0	1000	-13	17	1	0
3638	npc_B8	443	50001	6	0	0	1000	-12	21	1	0
3639	npc_B8	444	50001	6	1	0	2250	-13	21	1	0
3640	npc_B8	445	50001	6	0	0	1000	-11	21	1	0
3641	npc_B8	446	50001	6	0	0	1000	-10	21	1	0
3642	npc_B8	447	50001	6	0	0	1000	-13	18	1	0
3643	npc_B8	448	50001	6	0	0	1000	17	20	1	0
3644	npc_B8	449	50001	6	0	0	1000	-13	20	1	0
3645	npc_B8	450	50001	6	0	0	1000	-13	19	1	0
3646	npc_B8	451	50001	6	0	0	1000	17	-4	1	0
3647	npc_B8	452	50001	6	0	0	1000	17	-5	1	719
3648	npc_B8	453	50001	6	0	0	1000	17	-6	1	0
3649	npc_B8	454	50001	6	0	0	1000	17	-7	1	0
3650	npc_B8	455	50001	6	0	0	1000	17	-8	1	0
3651	npc_B8	456	50001	6	1	0	2250	17	-9	1	0
3652	npc_B8	457	50001	6	0	0	1000	17	-10	1	0
3653	npc_B8	458	50001	6	0	0	1000	17	-11	1	0
3654	npc_B8	459	50001	6	0	0	1000	17	-12	1	0
3655	npc_B8	460	50001	6	0	0	1000	17	-13	1	0
3656	npc_B8	461	50001	6	0	0	1000	17	-14	1	0
3657	npc_B8	462	50001	6	0	0	1000	17	-15	1	0
3658	npc_B8	463	50001	6	0	0	1000	17	-16	1	0
3659	npc_B8	464	50001	6	1	0	2250	17	-17	1	0
3660	npc_B8	465	50001	6	0	0	1000	16	-17	1	0
3661	npc_B8	466	50001	6	0	0	1000	15	-17	1	1810
3662	npc_B8	467	50001	6	0	0	1000	14	-17	1	0
3663	npc_B8	468	50001	6	0	0	1000	11	-17	1	0
3664	npc_B8	469	50001	6	0	0	1000	13	-17	1	0
3665	npc_B8	470	50001	6	1	0	2250	12	-17	1	0
3666	npc_B8	471	50001	6	0	0	1000	10	-17	1	0
3667	npc_B8	472	50001	6	0	0	1000	9	-17	1	480
3668	npc_B8	473	50001	6	0	0	1000	8	-17	1	0
3669	npc_B8	474	50001	6	0	0	1000	7	-17	1	0
3670	npc_B8	475	50001	6	1	0	2250	6	-17	1	0
3671	npc_B8	476	50001	6	0	0	1000	5	-17	1	0
3672	npc_B8	477	50001	6	0	0	1000	4	-17	1	0
3673	npc_B8	478	50001	6	0	0	1000	3	-17	1	0
3674	npc_B8	479	50001	6	0	0	1000	2	-17	1	0
3675	npc_B8	480	50001	6	0	0	1000	1	-17	1	0
3676	npc_B8	481	50001	6	0	0	1000	0	-17	1	0
3677	npc_B8	482	50001	6	0	0	1000	-1	-17	1	0
3678	npc_B8	483	50001	6	1	0	2250	-3	-17	1	0
3679	npc_B8	484	50001	6	0	0	1000	-2	-17	1	0
3680	npc_B8	485	50001	6	0	0	1000	-4	-17	1	0
3681	npc_B8	486	50001	6	0	0	1000	-5	-17	1	0
3682	npc_B8	487	50001	6	0	0	1000	-6	-17	1	0
3683	npc_B8	488	50001	6	0	0	1000	-7	-17	1	0
3684	npc_B8	489	50001	6	1	0	2250	-8	-17	1	0
3685	npc_B8	490	50001	6	0	0	1000	-9	-17	1	0
3686	npc_B8	491	50001	6	0	0	1000	-10	-17	1	0
3687	npc_B8	492	50001	6	0	0	1000	-11	-17	1	0
3688	npc_B8	493	50001	6	0	0	1000	-12	-17	1	0
3689	npc_B8	494	50001	6	1	0	2250	-13	-17	1	0
3690	npc_B8	495	50001	6	0	0	1000	-13	4	1	2502
3691	npc_B8	496	50001	6	0	0	1000	-13	3	1	465
3692	npc_B8	497	50001	6	0	0	1000	-13	1	1	0
3693	npc_B8	498	50001	6	0	0	1000	-13	2	1	0
3694	npc_B8	499	50001	6	0	0	1000	-13	0	1	0
3695	npc_B8	500	50001	6	0	0	1000	-13	-1	1	0
3696	npc_B8	501	50001	6	0	0	1000	-13	-2	1	0
3697	npc_B8	502	50001	6	0	0	1000	-13	-3	1	0
3698	npc_B8	503	50001	6	0	0	1000	-13	-4	1	0
3699	npc_B8	504	50001	6	0	0	1000	-13	-5	1	0
3700	npc_B8	505	50001	6	0	0	1000	-13	-6	1	0
3701	npc_B8	506	50001	6	0	0	1000	-13	-7	1	0
3702	npc_B8	507	50001	6	0	0	1000	-13	-8	1	0
3703	npc_B8	508	50001	6	1	0	2250	-13	-9	1	0
3704	npc_B8	509	50001	6	0	0	1000	-13	-10	1	0
3705	npc_B8	510	50001	6	0	0	1000	-13	-11	1	0
3706	npc_B8	511	50001	6	0	0	1000	-13	-12	1	0
3707	npc_B8	512	50001	6	0	0	1000	-13	-13	1	0
3708	npc_B8	513	50001	6	0	0	1000	-13	-14	1	0
3709	npc_B8	514	50001	6	0	0	1000	-13	-15	1	0
3710	npc_B8	515	50001	6	0	0	1000	-13	-16	1	0
3711	npc_B8	516	20004	2	7	0	55600	5	-14	1	10251098
3712	npc_B8	517	40001	6	5	1	30000	-1	17	1	72895651
3713	npc_B8	518	40002	6	5	1	30000	-12	15	1	86369030
3714	npc_B8	521	40003	6	2	1	24000	-12	0	1	172798087
3715	npc_B8	525	40002	6	5	1	30000	13	17	1	86393320
3716	npc_B8	526	40001	6	5	0	30000	-8	-16	1	72897939
3717	npc_B8	527	40002	6	5	0	30000	13	-16	1	86400000
3718	npc_B8	528	50001	6	1	0	2250	3	18	1	0
3721	npc_B8	541	40001	6	4	1	26000	-12	-8	1	24295496
3722	npc_B8	542	50001	6	0	0	1000	-14	12	1	0
3723	npc_B8	543	40002	6	4	1	26000	-1	22	1	43199634
3724	npc_B8	544	40001	6	4	1	26000	13	22	1	24299632
3725	npc_B8	545	50001	6	0	0	1000	-14	-9	1	0
3726	npc_B8	546	50001	6	0	0	1000	-15	12	1	0
3727	npc_B8	547	50001	6	0	0	1000	-16	12	1	0
3728	npc_B8	548	50001	6	0	0	1000	-17	12	1	1235
3729	npc_B8	549	50001	6	0	0	1000	-18	12	1	0
3730	npc_B8	550	50001	6	0	0	1000	-19	12	1	0
3731	npc_B8	551	50001	6	0	0	1000	-20	12	1	0
3732	npc_B8	552	50001	6	0	0	1000	-21	12	1	0
3733	npc_B8	553	50001	6	0	0	1000	-22	12	1	0
3734	npc_B8	554	50001	6	0	0	1000	-23	12	1	0
3735	npc_B8	555	50001	6	0	0	1000	-24	12	1	2519
3736	npc_B8	556	50001	6	0	0	1000	-25	12	1	0
3737	npc_B8	557	50001	6	1	0	2250	-26	12	1	0
3738	npc_B8	558	50001	6	0	0	1000	-26	11	1	1038
3739	npc_B8	559	50001	6	0	0	1000	-15	-9	1	0
3740	npc_B8	560	50001	6	0	0	1000	-16	-9	1	0
3741	npc_B8	561	50001	6	0	0	1000	-17	-9	1	0
3742	npc_B8	562	50001	6	0	0	1000	-18	-9	1	0
3743	npc_B8	563	50002	6	0	0	0	5	21	1	0
3744	npc_B8	564	50002	6	0	0	0	7	21	1	0
3745	npc_B8	565	50002	6	0	0	0	9	21	1	0
3746	npc_B8	566	50002	6	0	0	0	11	21	1	0
3747	npc_B8	567	50001	6	0	0	1000	-26	10	1	0
3748	npc_B8	568	50001	6	0	0	1000	-26	9	1	0
3749	npc_B8	569	50001	6	0	0	1000	-26	8	1	0
3750	npc_B8	570	50001	6	0	0	1000	-26	7	1	0
3751	npc_B8	571	50001	6	0	0	1000	-26	6	1	0
3752	npc_B8	572	50001	6	1	0	2250	-26	5	1	0
3753	npc_B8	573	50001	6	0	0	1000	-26	4	1	0
3754	npc_B8	574	50001	6	0	0	1000	-26	3	1	0
3755	npc_B8	575	50001	6	0	0	1000	-26	2	1	0
3756	npc_B8	576	50001	6	0	0	1000	-26	1	1	0
3757	npc_B8	577	50001	6	0	0	1000	-26	0	1	0
3758	npc_B8	578	50001	6	0	0	1000	-26	-1	1	0
3759	npc_B8	579	50001	6	1	0	2250	-26	-2	1	0
3760	npc_B8	580	50001	6	0	0	1000	-26	-3	1	0
3761	npc_B8	581	50001	6	0	0	1000	-26	-4	1	0
3762	npc_B8	582	50001	6	0	0	1000	-26	-5	1	0
3763	npc_B8	583	50001	6	0	0	1000	-26	-6	1	0
3764	npc_B8	584	50001	6	0	0	1000	-26	-7	1	0
3765	npc_B8	585	50001	6	0	0	1000	-26	-8	1	0
3766	npc_B8	586	50001	6	1	0	2250	-26	-9	1	0
3767	npc_B8	587	50001	6	0	0	1000	-19	-9	1	0
3768	npc_B8	588	50001	6	0	0	1000	-20	-9	1	0
3769	npc_B8	589	50001	6	0	0	1000	-21	-9	1	0
3770	npc_B8	590	50001	6	0	0	1000	-22	-9	1	0
3771	npc_B8	591	50001	6	0	0	1000	-23	-9	1	0
3772	npc_B8	592	50001	6	0	0	1000	-24	-9	1	0
3773	npc_B8	594	50001	6	0	0	1000	-25	-9	1	0
3774	npc_B8	598	40001	6	4	0	26000	5	-2	1	24269777
3775	npc_B8	599	40002	6	4	0	26000	5	-8	1	43166426
3776	npc_B8	600	50004	8	1	0	24500	-7	0	1	43180696
3777	npc_B8	601	40001	6	3	1	22000	-25	-4	1	8026104
3778	npc_B8	602	50001	6	0	0	1000	18	12	1	0
3779	npc_B8	603	50001	6	0	0	1000	19	12	1	1788
3780	npc_B8	604	50001	6	0	0	1000	20	12	1	2032
3781	npc_B8	605	50001	6	0	0	1000	21	12	1	3000
3782	npc_B8	606	50001	6	0	0	1000	23	12	1	0
3783	npc_B8	607	50001	6	0	0	1000	22	12	1	0
3784	npc_B8	608	50001	6	0	0	1000	24	12	1	0
3785	npc_B8	609	50001	6	0	0	1000	18	-9	1	0
3786	npc_B8	610	50001	6	0	0	1000	19	-9	1	0
3787	npc_B8	611	50001	6	0	0	1000	25	12	1	0
3788	npc_B8	612	50001	6	0	0	1000	26	12	1	0
3789	npc_B8	613	50001	6	0	0	1000	27	12	1	0
3790	npc_B8	614	30001	7	3	0	28000	18	0	1	299836
3791	npc_B8	615	50001	6	0	0	1000	28	12	1	452
3792	npc_B8	616	50001	6	0	0	1000	29	12	1	1359
3793	npc_B8	617	50001	6	1	0	2250	30	12	1	0
3794	npc_B8	618	50001	6	0	0	1000	30	10	1	0
3795	npc_B8	619	50001	6	0	0	1000	30	11	1	0
3796	npc_B8	620	50001	6	0	0	1000	30	9	1	0
3797	npc_B8	621	50001	6	0	0	1000	30	8	1	0
3798	npc_B8	622	50001	6	0	0	1000	30	7	1	0
3799	npc_B8	623	50001	6	0	0	1000	30	6	1	882
3800	npc_B8	624	50001	6	1	0	2250	30	5	1	0
3801	npc_B8	625	50001	6	0	0	1000	30	4	1	0
3802	npc_B8	626	50001	6	0	0	1000	30	3	1	0
3803	npc_B8	627	50001	6	0	0	1000	30	2	1	0
3804	npc_B8	628	50001	6	0	0	1000	30	1	1	120
3805	npc_B8	629	50001	6	0	0	1000	30	0	1	0
3806	npc_B8	630	50001	6	1	0	2250	30	-2	1	0
3807	npc_B8	631	50001	6	0	0	1000	30	-3	1	0
3808	npc_B8	632	50001	6	0	0	1000	30	-4	1	0
3809	npc_B8	633	50001	6	0	0	1000	30	-5	1	0
3810	npc_B8	634	50001	6	0	0	1000	30	-1	1	0
3811	npc_B8	635	50001	6	0	0	1000	20	-9	1	101
3812	npc_B8	636	50001	6	0	0	1000	21	-9	1	0
3813	npc_B8	637	50001	6	0	0	1000	22	-9	1	159
3814	npc_B8	638	50001	6	0	0	1000	23	-9	1	0
3815	npc_B8	639	50001	6	0	0	1000	24	-9	1	0
3816	npc_B8	640	50001	6	0	0	1000	26	-9	1	0
3817	npc_B8	641	50001	6	0	0	1000	25	-9	1	0
3818	npc_B8	642	50001	6	0	0	1000	30	-6	1	0
3819	npc_B8	643	50001	6	0	0	1000	30	-7	1	2565
3820	npc_B8	644	50001	6	0	0	1000	30	-8	1	1463
3821	npc_B8	645	50001	6	1	0	2250	30	-9	1	0
3822	npc_B8	646	50001	6	0	0	1000	29	-9	1	0
3823	npc_B8	647	50001	6	0	0	1000	28	-9	1	0
3824	npc_B8	648	50001	6	0	0	1000	27	-9	1	0
3825	npc_B8	649	30003	3	2	0	32000	18	-8	1	43198742
3826	npc_B8	650	40001	6	3	0	22000	26	-4	1	899110
3827	npc_B8	651	50001	6	0	0	1000	17	18	1	0
3828	npc_B8	652	50002	6	0	0	0	4	19	1	0
3829	npc_B8	653	50002	6	0	0	0	6	19	1	0
3830	npc_B8	654	50002	6	0	0	0	8	19	1	0
3831	npc_B8	655	50002	6	0	0	0	10	19	1	0
3832	npc_B8	656	30004	3	1	0	16000	-2	-25	1	3597790
3833	npc_B8	657	50001	6	0	0	1000	6	-18	1	0
3834	npc_B8	658	50001	6	0	0	1000	6	-19	1	0
3835	npc_B8	659	50001	6	0	0	1000	6	-20	1	0
3836	npc_B8	660	50001	6	0	0	1000	6	-21	1	0
3837	npc_B8	661	50001	6	0	0	1000	-3	-18	1	0
3838	npc_B8	662	50001	6	0	0	1000	-3	-19	1	0
3839	npc_B8	663	50001	6	0	0	1000	-3	-20	1	0
3840	npc_B8	664	50001	6	0	0	1000	-3	-21	1	0
3841	npc_B8	665	40004	6	2	0	30000	13	-4	1	172661329
3842	npc_B8	666	50001	6	0	0	1000	-3	-22	1	498
3843	npc_B8	667	50001	6	0	0	1000	-3	-23	1	476
3844	npc_B8	668	50001	6	0	0	1000	-3	-24	1	0
3845	npc_B8	669	50001	6	0	0	1000	-3	-25	1	0
3846	npc_B8	670	50001	6	1	0	2250	-3	-26	1	0
3847	npc_B8	671	50001	6	0	0	1000	-2	-26	1	0
3848	npc_B8	672	50001	6	0	0	1000	-1	-26	1	0
3849	npc_B8	673	50001	6	0	0	1000	0	-26	1	0
3850	npc_B8	674	50001	6	0	0	1000	6	-22	1	0
3851	npc_B8	675	50001	6	0	0	1000	6	-23	1	0
3852	npc_B8	676	50001	6	0	0	1000	6	-24	1	0
3853	npc_B8	677	50001	6	0	0	1000	1	-26	1	0
3854	npc_B8	678	50001	6	0	0	1000	2	-26	1	0
3855	npc_B8	679	50001	6	0	0	1000	3	-26	1	0
3856	npc_B8	680	50001	6	0	0	1000	4	-26	1	0
3857	npc_B8	681	50001	6	0	0	1000	6	-25	1	0
3858	npc_B8	682	50001	6	0	0	1000	5	-26	1	0
3859	npc_B8	683	50001	6	1	0	2250	6	-26	1	0
3860	npc_B8	684	50001	6	0	0	1000	12	22	1	0
3861	npc_B8	685	50001	6	0	0	1000	12	23	1	0
3862	npc_B8	686	50001	6	0	0	1000	12	24	1	927
